LocalDateTime,UTCOffset,DateTimeUTC,PARIn_Avg,PAROut_Avg
10/11/17 12:45,-7,10/11/17 19:45,1323,181.7
10/11/17 13:00,-7,10/11/17 20:00,1318,180.9
10/11/17 13:15,-7,10/11/17 20:15,1298,179
10/11/17 13:30,-7,10/11/17 20:30,1293,179.8
10/11/17 13:45,-7,10/11/17 20:45,1252,176.7
10/11/17 14:00,-7,10/11/17 21:00,1219,174.4
10/11/17 14:15,-7,10/11/17 21:15,1172,171.1
10/11/17 14:30,-7,10/11/17 21:30,1100,164.8
10/11/17 14:45,-7,10/11/17 21:45,1039,160.4
10/11/17 15:00,-7,10/11/17 22:00,979,156.7
10/11/17 15:15,-7,10/11/17 22:15,906,150.2
10/11/17 15:30,-7,10/11/17 22:30,808,139.1
10/11/17 15:45,-7,10/11/17 22:45,435.7,73.4
10/11/17 16:00,-7,10/11/17 23:00,289.9,44.03
10/11/17 16:15,-7,10/11/17 23:15,317.6,46.75
10/11/17 16:30,-7,10/11/17 23:30,294.2,44.94
10/11/17 16:45,-7,10/11/17 23:45,204.9,31.19
10/11/17 17:00,-7,10/12/17 0:00,200.4,32.4
10/11/17 17:15,-7,10/12/17 0:15,144.9,27.75
10/11/17 17:30,-7,10/12/17 0:30,65.23,9.07
10/11/17 17:45,-7,10/12/17 0:45,25.14,3.221
10/11/17 18:00,-7,10/12/17 1:00,7.168,0.886
10/11/17 18:15,-7,10/12/17 1:15,1.427,0.18
10/11/17 18:30,-7,10/12/17 1:30,0.133,0.027
10/11/17 18:45,-7,10/12/17 1:45,0.016,-0.004
10/11/17 19:00,-7,10/12/17 2:00,0,0.001
10/11/17 19:15,-7,10/12/17 2:15,0.013,0.004
10/11/17 19:30,-7,10/12/17 2:30,0,0
10/11/17 19:45,-7,10/12/17 2:45,0.004,-0.001
10/11/17 20:00,-7,10/12/17 3:00,0.013,-0.001
10/11/17 20:15,-7,10/12/17 3:15,0.003,0.002
10/11/17 20:30,-7,10/12/17 3:30,0.006,-0.001
10/11/17 20:45,-7,10/12/17 3:45,0.014,-0.004
10/11/17 21:00,-7,10/12/17 4:00,0.006,0.001
10/11/17 21:15,-7,10/12/17 4:15,0.002,0.002
10/11/17 21:30,-7,10/12/17 4:30,0.003,-0.001
10/11/17 21:45,-7,10/12/17 4:45,0.002,0.002
10/11/17 22:00,-7,10/12/17 5:00,0.005,0.005
10/11/17 22:15,-7,10/12/17 5:15,0.006,-0.001
10/11/17 22:30,-7,10/12/17 5:30,0.004,-0.001
10/11/17 22:45,-7,10/12/17 5:45,0.006,-0.001
10/11/17 23:00,-7,10/12/17 6:00,0.006,0
10/11/17 23:15,-7,10/12/17 6:15,0,0.001
10/11/17 23:30,-7,10/12/17 6:30,0.004,0.002
10/11/17 23:45,-7,10/12/17 6:45,0.005,-0.006
10/12/17 0:00,-7,10/12/17 7:00,0.008,0.001
10/12/17 0:15,-7,10/12/17 7:15,0.005,-0.004
10/12/17 0:30,-7,10/12/17 7:30,0.009,-0.001
10/12/17 0:45,-7,10/12/17 7:45,0.007,-0.001
10/12/17 1:00,-7,10/12/17 8:00,-0.009,0.007
10/12/17 1:15,-7,10/12/17 8:15,-0.003,-0.009
10/12/17 1:30,-7,10/12/17 8:30,0.006,0.001
10/12/17 1:45,-7,10/12/17 8:45,0.003,-0.007
10/12/17 2:00,-7,10/12/17 9:00,0.001,-0.005
10/12/17 2:15,-7,10/12/17 9:15,-0.002,-0.004
10/12/17 2:30,-7,10/12/17 9:30,-0.001,-0.004
10/12/17 2:45,-7,10/12/17 9:45,0,-0.006
10/12/17 3:00,-7,10/12/17 10:00,-0.003,-0.008
10/12/17 3:15,-7,10/12/17 10:15,-0.002,-0.003
10/12/17 3:30,-7,10/12/17 10:30,-0.001,0.008
10/12/17 3:45,-7,10/12/17 10:45,-0.001,0
10/12/17 4:00,-7,10/12/17 11:00,-0.005,-0.001
10/12/17 4:15,-7,10/12/17 11:15,0.005,0.001
10/12/17 4:30,-7,10/12/17 11:30,0,-0.006
10/12/17 4:45,-7,10/12/17 11:45,-0.003,-0.003
10/12/17 5:00,-7,10/12/17 12:00,0.001,0
10/12/17 5:15,-7,10/12/17 12:15,0.002,0.003
10/12/17 5:30,-7,10/12/17 12:30,0.003,-0.002
10/12/17 5:45,-7,10/12/17 12:45,0.005,0.002
10/12/17 6:00,-7,10/12/17 13:00,-0.001,-0.001
10/12/17 6:15,-7,10/12/17 13:15,0.018,0.001
10/12/17 6:30,-7,10/12/17 13:30,0.486,0.063
10/12/17 6:45,-7,10/12/17 13:45,5.092,0.636
10/12/17 7:00,-7,10/12/17 14:00,19.64,2.501
10/12/17 7:15,-7,10/12/17 14:15,39.32,4.982
10/12/17 7:30,-7,10/12/17 14:30,73.12,9.56
10/12/17 7:45,-7,10/12/17 14:45,110.8,14.73
10/12/17 8:00,-7,10/12/17 15:00,136.9,18.23
10/12/17 8:15,-7,10/12/17 15:15,157.2,20.96
10/12/17 8:30,-7,10/12/17 15:30,287.7,45.87
10/12/17 8:45,-7,10/12/17 15:45,476.2,86.6
10/12/17 9:00,-7,10/12/17 16:00,562.6,98.5
10/12/17 9:15,-7,10/12/17 16:15,649.1,110.9
10/12/17 9:30,-7,10/12/17 16:30,744.8,123.7
10/12/17 9:45,-7,10/12/17 16:45,830,133.7
10/12/17 10:00,-7,10/12/17 17:00,906,142.3
10/12/17 10:15,-7,10/12/17 17:15,982,150.7
10/12/17 10:30,-7,10/12/17 17:30,1053,158.4
10/12/17 10:45,-7,10/12/17 17:45,1120,165.5
10/12/17 11:00,-7,10/12/17 18:00,1172,170.5
10/12/17 11:15,-7,10/12/17 18:15,1217,174.8
10/12/17 11:30,-7,10/12/17 18:30,1255,178.7
10/12/17 11:45,-7,10/12/17 18:45,1282,181.5
10/12/17 12:00,-7,10/12/17 19:00,1297,182.6
10/12/17 12:15,-7,10/12/17 19:15,1309,183.5
10/12/17 12:30,-7,10/12/17 19:30,1313,182.8
10/12/17 12:45,-7,10/12/17 19:45,1303,180.8
10/12/17 13:00,-7,10/12/17 20:00,1292,179.2
10/12/17 13:15,-7,10/12/17 20:15,1269,177
10/12/17 13:30,-7,10/12/17 20:30,1234,173.7
10/12/17 13:45,-7,10/12/17 20:45,1203,171.6
10/12/17 14:00,-7,10/12/17 21:00,1163,168.2
10/12/17 14:15,-7,10/12/17 21:15,1115,164.3
10/12/17 14:30,-7,10/12/17 21:30,1059,159.7
10/12/17 14:45,-7,10/12/17 21:45,997,154.6
10/12/17 15:00,-7,10/12/17 22:00,933,149.5
10/12/17 15:15,-7,10/12/17 22:15,854,142
10/12/17 15:30,-7,10/12/17 22:30,781.8,133.6
10/12/17 15:45,-7,10/12/17 22:45,699.4,124.3
10/12/17 16:00,-7,10/12/17 23:00,618,113.1
10/12/17 16:15,-7,10/12/17 23:15,529.7,100.8
10/12/17 16:30,-7,10/12/17 23:30,441,88.6
10/12/17 16:45,-7,10/12/17 23:45,357.4,77.28
10/12/17 17:00,-7,10/13/17 0:00,270.5,62.16
10/12/17 17:15,-7,10/13/17 0:15,185.1,44.29
10/12/17 17:30,-7,10/13/17 0:30,89.9,16.97
10/12/17 17:45,-7,10/13/17 0:45,41.64,6.138
10/12/17 18:00,-7,10/13/17 1:00,15.52,2.26
10/12/17 18:15,-7,10/13/17 1:15,2.562,0.376
10/12/17 18:30,-7,10/13/17 1:30,0.142,0.033
10/12/17 18:45,-7,10/13/17 1:45,0.014,-0.002
10/12/17 19:00,-7,10/13/17 2:00,0.002,-0.006
10/12/17 19:15,-7,10/13/17 2:15,0.003,-0.002
10/12/17 19:30,-7,10/13/17 2:30,-0.001,-0.003
10/12/17 19:45,-7,10/13/17 2:45,-0.003,0.002
10/12/17 20:00,-7,10/13/17 3:00,0.003,0
10/12/17 20:15,-7,10/13/17 3:15,0.001,0.001
10/12/17 20:30,-7,10/13/17 3:30,-0.002,0.003
10/12/17 20:45,-7,10/13/17 3:45,0.001,-0.002
10/12/17 21:00,-7,10/13/17 4:00,0.003,-0.001
10/12/17 21:15,-7,10/13/17 4:15,0,0.001
10/12/17 21:30,-7,10/13/17 4:30,0.003,-0.002
10/12/17 21:45,-7,10/13/17 4:45,0,-0.001
10/12/17 22:00,-7,10/13/17 5:00,-0.001,-0.001
10/12/17 22:15,-7,10/13/17 5:15,-0.001,0.001
10/12/17 22:30,-7,10/13/17 5:30,-0.001,0
10/12/17 22:45,-7,10/13/17 5:45,0.001,-0.001
10/12/17 23:00,-7,10/13/17 6:00,0,-0.001
10/12/17 23:15,-7,10/13/17 6:15,-0.001,0.003
10/12/17 23:30,-7,10/13/17 6:30,-0.001,0
10/12/17 23:45,-7,10/13/17 6:45,0,-0.001
10/13/17 0:00,-7,10/13/17 7:00,0.001,-0.002
10/13/17 0:15,-7,10/13/17 7:15,-0.001,0
10/13/17 0:30,-7,10/13/17 7:30,-0.001,-0.001
10/13/17 0:45,-7,10/13/17 7:45,0,0
10/13/17 1:00,-7,10/13/17 8:00,0,0
10/13/17 1:15,-7,10/13/17 8:15,0,0
10/13/17 1:30,-7,10/13/17 8:30,0.002,0.001
10/13/17 1:45,-7,10/13/17 8:45,0,0
10/13/17 2:00,-7,10/13/17 9:00,0.001,-0.002
10/13/17 2:15,-7,10/13/17 9:15,-0.002,0
10/13/17 2:30,-7,10/13/17 9:30,0.003,0.002
10/13/17 2:45,-7,10/13/17 9:45,0.001,0.002
10/13/17 3:00,-7,10/13/17 10:00,0,-0.001
10/13/17 3:15,-7,10/13/17 10:15,0,0.002
10/13/17 3:30,-7,10/13/17 10:30,0.001,0
10/13/17 3:45,-7,10/13/17 10:45,0,0
10/13/17 4:00,-7,10/13/17 11:00,0,0
10/13/17 4:15,-7,10/13/17 11:15,-0.001,-0.001
10/13/17 4:30,-7,10/13/17 11:30,-0.001,-0.003
10/13/17 4:45,-7,10/13/17 11:45,0,0
10/13/17 5:00,-7,10/13/17 12:00,0,0
10/13/17 5:15,-7,10/13/17 12:15,0,-0.001
10/13/17 5:30,-7,10/13/17 12:30,-0.001,-0.001
10/13/17 5:45,-7,10/13/17 12:45,-0.001,-0.001
10/13/17 6:00,-7,10/13/17 13:00,0,-0.001
10/13/17 6:15,-7,10/13/17 13:15,0.006,0.002
10/13/17 6:30,-7,10/13/17 13:30,0.54,0.065
10/13/17 6:45,-7,10/13/17 13:45,6.095,0.811
10/13/17 7:00,-7,10/13/17 14:00,23.32,3.081
10/13/17 7:15,-7,10/13/17 14:15,45.6,5.892
10/13/17 7:30,-7,10/13/17 14:30,65.93,8.51
10/13/17 7:45,-7,10/13/17 14:45,83.4,10.76
10/13/17 8:00,-7,10/13/17 15:00,98.3,12.7
10/13/17 8:15,-7,10/13/17 15:15,112.2,14.57
10/13/17 8:30,-7,10/13/17 15:30,243.5,37.12
10/13/17 8:45,-7,10/13/17 15:45,548.8,104.3
10/13/17 9:00,-7,10/13/17 16:00,634.2,114.1
10/13/17 9:15,-7,10/13/17 16:15,715.8,124.2
10/13/17 9:30,-7,10/13/17 16:30,792.2,132.9
10/13/17 9:45,-7,10/13/17 16:45,865,140.7
10/13/17 10:00,-7,10/13/17 17:00,936,148.1
10/13/17 10:15,-7,10/13/17 17:15,997,153.9
10/13/17 10:30,-7,10/13/17 17:30,1052,159
10/13/17 10:45,-7,10/13/17 17:45,1099,163.2
10/13/17 11:00,-7,10/13/17 18:00,1144,167.4
10/13/17 11:15,-7,10/13/17 18:15,1187,171.8
10/13/17 11:30,-7,10/13/17 18:30,1222,175.4
10/13/17 11:45,-7,10/13/17 18:45,1247,177.9
10/13/17 12:00,-7,10/13/17 19:00,1263,179.3
10/13/17 12:15,-7,10/13/17 19:15,1273,180.1
10/13/17 12:30,-7,10/13/17 19:30,1272,179
10/13/17 12:45,-7,10/13/17 19:45,1271,178.1
10/13/17 13:00,-7,10/13/17 20:00,1260,176.7
10/13/17 13:15,-7,10/13/17 20:15,1245,175.5
10/13/17 13:30,-7,10/13/17 20:30,1211,172.4
10/13/17 13:45,-7,10/13/17 20:45,1181,170.4
10/13/17 14:00,-7,10/13/17 21:00,1140,166.7
10/13/17 14:15,-7,10/13/17 21:15,1090,162.3
10/13/17 14:30,-7,10/13/17 21:30,1034,157.5
10/13/17 14:45,-7,10/13/17 21:45,968,151.3
10/13/17 15:00,-7,10/13/17 22:00,900,145.1
10/13/17 15:15,-7,10/13/17 22:15,825,136.7
10/13/17 15:30,-7,10/13/17 22:30,738.8,126.4
10/13/17 15:45,-7,10/13/17 22:45,655.8,115.6
10/13/17 16:00,-7,10/13/17 23:00,571.2,103.8
10/13/17 16:15,-7,10/13/17 23:15,487.3,91.8
10/13/17 16:30,-7,10/13/17 23:30,402.5,79.61
10/13/17 16:45,-7,10/13/17 23:45,323.2,68.16
10/13/17 17:00,-7,10/14/17 0:00,242.6,53.65
10/13/17 17:15,-7,10/14/17 0:15,165.5,37.37
10/13/17 17:30,-7,10/14/17 0:30,81.5,14.03
10/13/17 17:45,-7,10/14/17 0:45,38.81,5.655
10/13/17 18:00,-7,10/14/17 1:00,13.02,1.864
10/13/17 18:15,-7,10/14/17 1:15,1.935,0.286
10/13/17 18:30,-7,10/14/17 1:30,0.102,0.03
10/13/17 18:45,-7,10/14/17 1:45,0.012,0.014
10/13/17 19:00,-7,10/14/17 2:00,-0.003,0.003
10/13/17 19:15,-7,10/14/17 2:15,-0.005,-0.004
10/13/17 19:30,-7,10/14/17 2:30,-0.001,-0.004
10/13/17 19:45,-7,10/14/17 2:45,-0.005,-0.003
10/13/17 20:00,-7,10/14/17 3:00,-0.004,0.006
10/13/17 20:15,-7,10/14/17 3:15,-0.006,0.007
10/13/17 20:30,-7,10/14/17 3:30,0,-0.01
10/13/17 20:45,-7,10/14/17 3:45,0.003,0.002
10/13/17 21:00,-7,10/14/17 4:00,0.001,-0.002
10/13/17 21:15,-7,10/14/17 4:15,-0.002,-0.002
10/13/17 21:30,-7,10/14/17 4:30,-0.002,0.006
10/13/17 21:45,-7,10/14/17 4:45,0.002,-0.001
10/13/17 22:00,-7,10/14/17 5:00,-0.001,0
10/13/17 22:15,-7,10/14/17 5:15,-0.002,-0.003
10/13/17 22:30,-7,10/14/17 5:30,-0.002,-0.003
10/13/17 22:45,-7,10/14/17 5:45,0,0.005
10/13/17 23:00,-7,10/14/17 6:00,-0.003,-0.002
10/13/17 23:15,-7,10/14/17 6:15,0.006,0.004
10/13/17 23:30,-7,10/14/17 6:30,0.002,-0.006
10/13/17 23:45,-7,10/14/17 6:45,0,-0.003
10/14/17 0:00,-7,10/14/17 7:00,-0.002,-0.001
10/14/17 0:15,-7,10/14/17 7:15,0,0.002
10/14/17 0:30,-7,10/14/17 7:30,0.001,-0.003
10/14/17 0:45,-7,10/14/17 7:45,-0.001,-0.001
10/14/17 1:00,-7,10/14/17 8:00,0.003,0.001
10/14/17 1:15,-7,10/14/17 8:15,0.003,0.001
10/14/17 1:30,-7,10/14/17 8:30,0,0.002
10/14/17 1:45,-7,10/14/17 8:45,0.001,-0.001
10/14/17 2:00,-7,10/14/17 9:00,0,-0.001
10/14/17 2:15,-7,10/14/17 9:15,-0.001,-0.002
10/14/17 2:30,-7,10/14/17 9:30,-0.002,-0.002
10/14/17 2:45,-7,10/14/17 9:45,0.002,-0.001
10/14/17 3:00,-7,10/14/17 10:00,0.003,0.001
10/14/17 3:15,-7,10/14/17 10:15,-0.001,0.002
10/14/17 3:30,-7,10/14/17 10:30,0.003,-0.002
10/14/17 3:45,-7,10/14/17 10:45,0.002,0.001
10/14/17 4:00,-7,10/14/17 11:00,0.001,-0.001
10/14/17 4:15,-7,10/14/17 11:15,0,-0.001
10/14/17 4:30,-7,10/14/17 11:30,0.001,-0.003
10/14/17 4:45,-7,10/14/17 11:45,0,0
10/14/17 5:00,-7,10/14/17 12:00,0,-0.001
10/14/17 5:15,-7,10/14/17 12:15,0,-0.001
10/14/17 5:30,-7,10/14/17 12:30,0.004,0.001
10/14/17 5:45,-7,10/14/17 12:45,-0.001,0
10/14/17 6:00,-7,10/14/17 13:00,0.001,0.002
10/14/17 6:15,-7,10/14/17 13:15,0.002,-0.001
10/14/17 6:30,-7,10/14/17 13:30,0.17,0.056
10/14/17 6:45,-7,10/14/17 13:45,2.592,0.781
10/14/17 7:00,-7,10/14/17 14:00,10.64,3.042
10/14/17 7:15,-7,10/14/17 14:15,18.76,5.313
10/14/17 7:30,-7,10/14/17 14:30,45.64,12.94
10/14/17 7:45,-7,10/14/17 14:45,87.8,24.32
10/14/17 8:00,-7,10/14/17 15:00,144.9,39.96
10/14/17 8:15,-7,10/14/17 15:15,209.1,59.78
10/14/17 8:30,-7,10/14/17 15:30,187.6,51.67
10/14/17 8:45,-7,10/14/17 15:45,598.2,196.6
10/14/17 9:00,-7,10/14/17 16:00,397.9,93
10/14/17 9:15,-7,10/14/17 16:15,702.3,144.7
10/14/17 9:30,-7,10/14/17 16:30,496.6,77.31
10/14/17 9:45,-7,10/14/17 16:45,551.2,81.8
10/14/17 10:00,-7,10/14/17 17:00,421.3,60.31
10/14/17 10:15,-7,10/14/17 17:15,647.3,93.3
10/14/17 10:30,-7,10/14/17 17:30,1234,165.5
10/14/17 10:45,-7,10/14/17 17:45,498.8,61.79
10/14/17 11:00,-7,10/14/17 18:00,1123,139.7
10/14/17 11:15,-7,10/14/17 18:15,741,92.3
10/14/17 11:30,-7,10/14/17 18:30,839,108.2
10/14/17 11:45,-7,10/14/17 18:45,1121,142.5
10/14/17 12:00,-7,10/14/17 19:00,624.1,78.16
10/14/17 12:15,-7,10/14/17 19:15,1071,137.7
10/14/17 12:30,-7,10/14/17 19:30,1027,132.9
10/14/17 12:45,-7,10/14/17 19:45,1086,142.2
10/14/17 13:00,-7,10/14/17 20:00,1359,186
10/14/17 13:15,-7,10/14/17 20:15,1358,188.1
10/14/17 13:30,-7,10/14/17 20:30,1297,181.1
10/14/17 13:45,-7,10/14/17 20:45,1308,186.4
10/14/17 14:00,-7,10/14/17 21:00,1222,176.7
10/14/17 14:15,-7,10/14/17 21:15,1179,172.7
10/14/17 14:30,-7,10/14/17 21:30,1087,164
10/14/17 14:45,-7,10/14/17 21:45,1017,158.2
10/14/17 15:00,-7,10/14/17 22:00,948,154.2
10/14/17 15:15,-7,10/14/17 22:15,878,148.5
10/14/17 15:30,-7,10/14/17 22:30,802,141.4
10/14/17 15:45,-7,10/14/17 22:45,722.5,132.3
10/14/17 16:00,-7,10/14/17 23:00,639.3,121.6
10/14/17 16:15,-7,10/14/17 23:15,552.6,109.4
10/14/17 16:30,-7,10/14/17 23:30,464.4,98.8
10/14/17 16:45,-7,10/14/17 23:45,375.1,87.7
10/14/17 17:00,-7,10/15/17 0:00,286.9,73.21
10/14/17 17:15,-7,10/15/17 0:15,201.3,56.11
10/14/17 17:30,-7,10/15/17 0:30,68.32,12.45
10/14/17 17:45,-7,10/15/17 0:45,31.86,4.558
10/14/17 18:00,-7,10/15/17 1:00,11.6,1.697
10/14/17 18:15,-7,10/15/17 1:15,1.654,0.262
10/14/17 18:30,-7,10/15/17 1:30,0.075,0.015
10/14/17 18:45,-7,10/15/17 1:45,0.004,-0.004
10/14/17 19:00,-7,10/15/17 2:00,0.002,0
10/14/17 19:15,-7,10/15/17 2:15,0.002,-0.001
10/14/17 19:30,-7,10/15/17 2:30,0.001,0
10/14/17 19:45,-7,10/15/17 2:45,-0.001,-0.002
10/14/17 20:00,-7,10/15/17 3:00,0.001,-0.003
10/14/17 20:15,-7,10/15/17 3:15,0,0.001
10/14/17 20:30,-7,10/15/17 3:30,-0.001,-0.001
10/14/17 20:45,-7,10/15/17 3:45,0,0.001
10/14/17 21:00,-7,10/15/17 4:00,0,0
10/14/17 21:15,-7,10/15/17 4:15,0.002,0
10/14/17 21:30,-7,10/15/17 4:30,0.001,0
10/14/17 21:45,-7,10/15/17 4:45,0.001,0
10/14/17 22:00,-7,10/15/17 5:00,0,0
10/14/17 22:15,-7,10/15/17 5:15,0,0
10/14/17 22:30,-7,10/15/17 5:30,0,-0.001
10/14/17 22:45,-7,10/15/17 5:45,0,0
10/14/17 23:00,-7,10/15/17 6:00,0,0
10/14/17 23:15,-7,10/15/17 6:15,0.001,-0.001
10/14/17 23:30,-7,10/15/17 6:30,0,0
10/14/17 23:45,-7,10/15/17 6:45,0,0
10/15/17 0:00,-7,10/15/17 7:00,0,0
10/15/17 0:15,-7,10/15/17 7:15,0.001,-0.001
10/15/17 0:30,-7,10/15/17 7:30,-0.001,0
10/15/17 0:45,-7,10/15/17 7:45,0,0
10/15/17 1:00,-7,10/15/17 8:00,-0.001,0
10/15/17 1:15,-7,10/15/17 8:15,-0.001,0
10/15/17 1:30,-7,10/15/17 8:30,0.001,0.001
10/15/17 1:45,-7,10/15/17 8:45,0,0.001
10/15/17 2:00,-7,10/15/17 9:00,0,0
10/15/17 2:15,-7,10/15/17 9:15,0.001,0
10/15/17 2:30,-7,10/15/17 9:30,0.002,0
10/15/17 2:45,-7,10/15/17 9:45,0,0
10/15/17 3:00,-7,10/15/17 10:00,0,0
10/15/17 3:15,-7,10/15/17 10:15,-0.001,0
10/15/17 3:30,-7,10/15/17 10:30,0.002,0.001
10/15/17 3:45,-7,10/15/17 10:45,0,0
10/15/17 4:00,-7,10/15/17 11:00,0,0
10/15/17 4:15,-7,10/15/17 11:15,0,0
10/15/17 4:30,-7,10/15/17 11:30,0.003,-0.001
10/15/17 4:45,-7,10/15/17 11:45,0,0
10/15/17 5:00,-7,10/15/17 12:00,0,0
10/15/17 5:15,-7,10/15/17 12:15,0.001,0
10/15/17 5:30,-7,10/15/17 12:30,-0.001,-0.002
10/15/17 5:45,-7,10/15/17 12:45,0,0
10/15/17 6:00,-7,10/15/17 13:00,0,0
10/15/17 6:15,-7,10/15/17 13:15,0,0
10/15/17 6:30,-7,10/15/17 13:30,0.3,0.033
10/15/17 6:45,-7,10/15/17 13:45,4.338,0.575
10/15/17 7:00,-7,10/15/17 14:00,18.64,2.448
10/15/17 7:15,-7,10/15/17 14:15,37.21,4.749
10/15/17 7:30,-7,10/15/17 14:30,52.41,6.627
10/15/17 7:45,-7,10/15/17 14:45,63.71,8.02
10/15/17 8:00,-7,10/15/17 15:00,72.36,9.08
10/15/17 8:15,-7,10/15/17 15:15,79.62,9.98
10/15/17 8:30,-7,10/15/17 15:30,97.5,12.03
10/15/17 8:45,-7,10/15/17 15:45,544.1,99.9
10/15/17 9:00,-7,10/15/17 16:00,663.2,122.3
10/15/17 9:15,-7,10/15/17 16:15,747.1,131.8
10/15/17 9:30,-7,10/15/17 16:30,827,141
10/15/17 9:45,-7,10/15/17 16:45,902,148.8
10/15/17 10:00,-7,10/15/17 17:00,970,155.3
10/15/17 10:15,-7,10/15/17 17:15,1034,161.1
10/15/17 10:30,-7,10/15/17 17:30,1090,166
10/15/17 10:45,-7,10/15/17 17:45,1140,170.3
10/15/17 11:00,-7,10/15/17 18:00,1188,174.7
10/15/17 11:15,-7,10/15/17 18:15,1226,178.3
10/15/17 11:30,-7,10/15/17 18:30,1258,181.3
10/15/17 11:45,-7,10/15/17 18:45,1284,183.8
10/15/17 12:00,-7,10/15/17 19:00,1302,185.3
10/15/17 12:15,-7,10/15/17 19:15,1313,186
10/15/17 12:30,-7,10/15/17 19:30,1316,185
10/15/17 12:45,-7,10/15/17 19:45,1311,183.4
10/15/17 13:00,-7,10/15/17 20:00,1301,181.7
10/15/17 13:15,-7,10/15/17 20:15,1283,179.9
10/15/17 13:30,-7,10/15/17 20:30,1256,177.8
10/15/17 13:45,-7,10/15/17 20:45,1221,175.2
10/15/17 14:00,-7,10/15/17 21:00,1177,171.5
10/15/17 14:15,-7,10/15/17 21:15,1128,167.5
10/15/17 14:30,-7,10/15/17 21:30,1073,163.2
10/15/17 14:45,-7,10/15/17 21:45,1011,158.8
10/15/17 15:00,-7,10/15/17 22:00,944,153.8
10/15/17 15:15,-7,10/15/17 22:15,873,147.6
10/15/17 15:30,-7,10/15/17 22:30,798.4,140.9
10/15/17 15:45,-7,10/15/17 22:45,716.5,130.6
10/15/17 16:00,-7,10/15/17 23:00,630.1,120.6
10/15/17 16:15,-7,10/15/17 23:15,539.1,108.3
10/15/17 16:30,-7,10/15/17 23:30,452,97.6
10/15/17 16:45,-7,10/15/17 23:45,341.9,80.3
10/15/17 17:00,-7,10/16/17 0:00,223.4,55.12
10/15/17 17:15,-7,10/16/17 0:15,160.6,42.02
10/15/17 17:30,-7,10/16/17 0:30,57.08,9.67
10/15/17 17:45,-7,10/16/17 0:45,27.87,4.169
10/15/17 18:00,-7,10/16/17 1:00,7.73,1.109
10/15/17 18:15,-7,10/16/17 1:15,0.966,0.15
10/15/17 18:30,-7,10/16/17 1:30,0.055,0.013
10/15/17 18:45,-7,10/16/17 1:45,0.014,0.002
10/15/17 19:00,-7,10/16/17 2:00,-0.002,0
10/15/17 19:15,-7,10/16/17 2:15,0.004,-0.002
10/15/17 19:30,-7,10/16/17 2:30,-0.001,0.001
10/15/17 19:45,-7,10/16/17 2:45,-0.001,-0.009
10/15/17 20:00,-7,10/16/17 3:00,-0.002,0
10/15/17 20:15,-7,10/16/17 3:15,0.003,-0.001
10/15/17 20:30,-7,10/16/17 3:30,0.001,-0.001
10/15/17 20:45,-7,10/16/17 3:45,0.001,0.001
10/15/17 21:00,-7,10/16/17 4:00,0.003,0
10/15/17 21:15,-7,10/16/17 4:15,0,-0.001
10/15/17 21:30,-7,10/16/17 4:30,-0.003,-0.003
10/15/17 21:45,-7,10/16/17 4:45,0,-0.002
10/15/17 22:00,-7,10/16/17 5:00,0.001,0
10/15/17 22:15,-7,10/16/17 5:15,0.002,0.001
10/15/17 22:30,-7,10/16/17 5:30,-0.003,0
10/15/17 22:45,-7,10/16/17 5:45,0,0.002
10/15/17 23:00,-7,10/16/17 6:00,0.003,-0.001
10/15/17 23:15,-7,10/16/17 6:15,-0.002,0
10/15/17 23:30,-7,10/16/17 6:30,-0.003,0
10/15/17 23:45,-7,10/16/17 6:45,-0.001,0.001
10/16/17 0:00,-7,10/16/17 7:00,-0.001,0
10/16/17 0:15,-7,10/16/17 7:15,-0.001,0.004
10/16/17 0:30,-7,10/16/17 7:30,-0.002,-0.003
10/16/17 0:45,-7,10/16/17 7:45,0,0.001
10/16/17 1:00,-7,10/16/17 8:00,0.002,0.003
10/16/17 1:15,-7,10/16/17 8:15,0,-0.001
10/16/17 1:30,-7,10/16/17 8:30,-0.001,-0.005
10/16/17 1:45,-7,10/16/17 8:45,0.002,0
10/16/17 2:00,-7,10/16/17 9:00,0.002,-0.001
10/16/17 2:15,-7,10/16/17 9:15,0,0
10/16/17 2:30,-7,10/16/17 9:30,0.001,-0.001
10/16/17 2:45,-7,10/16/17 9:45,-0.001,-0.001
10/16/17 3:00,-7,10/16/17 10:00,0,0
10/16/17 3:15,-7,10/16/17 10:15,0.001,-0.002
10/16/17 3:30,-7,10/16/17 10:30,0.002,-0.002
10/16/17 3:45,-7,10/16/17 10:45,-0.001,0.002
10/16/17 4:00,-7,10/16/17 11:00,0,0.001
10/16/17 4:15,-7,10/16/17 11:15,0.001,-0.002
10/16/17 4:30,-7,10/16/17 11:30,0.003,0.002
10/16/17 4:45,-7,10/16/17 11:45,-0.001,0
10/16/17 5:00,-7,10/16/17 12:00,0,-0.001
10/16/17 5:15,-7,10/16/17 12:15,0,-0.001
10/16/17 5:30,-7,10/16/17 12:30,-0.002,0
10/16/17 5:45,-7,10/16/17 12:45,-0.001,0
10/16/17 6:00,-7,10/16/17 13:00,0.001,0
10/16/17 6:15,-7,10/16/17 13:15,0.001,0
10/16/17 6:30,-7,10/16/17 13:30,0.19,0.016
10/16/17 6:45,-7,10/16/17 13:45,3.66,0.495
10/16/17 7:00,-7,10/16/17 14:00,18.64,2.481
